I,PNP
began,VVD
work,NN1-VVB
on,PRP
the,AT0
big,AJ0
glass,NN1
on,PRP
July,NP0
wrote,VVD
Harsnet,NP0-NN1
Goldberg,NP0
images,NN2
of,PRF
their,DPS
last,ORD
meeting,NN1
in,PRP
the,AT0
narrow,AJ0
entrance,NN1
of,PRF
the,AT0
elegant,AJ0
little,AJ0-AV0
Scottish,AJ0
National,AJ0
Gallery,NN1
of,PRF
Modern,AJ0
Art,NN1
dancing,VVG-NN1
in,PRP
his,DPS
head,NN1
slipped,VVD
a,AT0
sheet,NN1
of,PRF
A4,UNC
into,PRP
his,DPS
old,AJ0
Olivetti,NP0
portable,AJ0-NN1
and,CJC
started,VVD
to,TO0
transcribe,VVI
I,PNP
began,VVD
work,NN1-VVB
on,PRP
the,AT0
big,AJ0
glass,NN1
on,PRP
July,NP0
he,PNP
typed,VVD
I,PNP
had,VHD
been,VBN
preparing,VVG
myself,PNX
for,PRP
that,DT0
moment,NN1
for,PRP
a,AT0
long,AJ0
time,NN1
he,PNP
typed,VVD
as,CJS
Harsnet,NP0
had,VHD
written,VVN
I,PNP
had,VHD
been,VBN
preparing,VVG
myself,PNX
for,PRP
as,AV0
long,AV0
as,CJS
I,PNP
can,VM0
remember,VVI
preparing,VVG
myself,PNX
though,CJS
I,PNP
did,VDD
not,XX0
always,AV0
realize,VVI
it,PNP
from,PRP
the,AT0
day,NN1
that,CJT
I,PNP
was,VBD
born,VVN
preparing,VVG
myself,PNX
wrote,VVD
Harsnet,NP0
typed,VVD-VVN
Goldberg,NP0
but,CJC
always,AV0
aware,AJ0
of,PRF
the,AT0
dangers,NN2
of,PRF
beginning,VVG
too,AV0
soon,AV0
For,CJS
there,EX0
is,VBZ
nothing,PNI
worse,AJC
he,PNP
wrote,VVD
than,CJS
beginning,VVG
too,AV0
soon,AV0
It,PNP
is,VBZ
much,AV0
worse,AJC
to,TO0
begin,VVI
too,AV0
soon,AV0
he,PNP
wrote,VVD
than,CJS
not,XX0
to,TO0
begin,VVI
at,PRP
all,DT0
Much,AV0
worse,AJC
to,TO0
begin,VVI
too,AV0
soon,AV0
than,CJS
to,TO0
begin,VVI
too,AV0
late,AJ0-AV0
Much,AV0
worse,AJC
to,TO0
begin,VVI
too,AV0
soon,AV0
and,CJC
realize,VVB
one,PNI
has,VHZ
begun,VVN
too,AV0
soon,AV0
than,CJS
to,TO0
begin,VVI
too,AV0
late,AJ0-AV0
and,CJC
realize,VVB
one,PNI
has,VHZ
begun,VVN
too,AV0
late,AJ0-AV0
Much,AV0
worse,AJC
to,TO0
begin,VVI
too,AV0
soon,AV0
and,CJC
realize,VVB
one,PNI
is,VBZ
inadequately,AV0
prepared,VVN-AJ0
than,CJS
to,TO0
begin,VVI
too,AV0
late,AJ0-AV0
and,CJC
realize,VVB
one,PNI
is,VBZ
Much,AV0
worse,AJC
to,TO0
begin,VVI
too,AV0
soon,AV0
and,CJC
reach,VVB
the,AT0
end,NN1
too,AV0
quickly,AV0
typed,VVD
Goldberg,NP0
squinting,VVG
at,PRP
the,AT0
manuscript,NN1
before,PRP
him,PNP
than,CJS
to,TO0
begin,VVI
at,PRP
the,AT0
right,AJ0
time,NN1
and,CJC
reach,VVB
the,AT0
end,NN1
too,AV0
quickly,AV0
Much,AV0
worse,AJC
to,TO0
begin,VVI
too,AV0
soon,AV0
and,CJC
feel,VVB
one,PNI
has,VHZ
begun,VVN
too,AV0
soon,AV0
than,CJS
to,TO0
begin,VVI
at,PRP
the,AT0
right,AJ0
time,NN1
and,CJC
discover,VVB
one,PNI
has,VHZ
nothing,PNI
to,TO0
begin,VVI
That,DT0
is,VBZ
why,AVQ
wrote,VVD
Harsnet,NP0-NN1
I,PNP
have,VHB
been,VBN
preparing,VVG
myself,PNX
for,PRP
that,DT0
moment,NN1
for,PRP
a,AT0
long,AJ0
time,NN1
that,DT0
is,VBZ
why,AVQ
I,PNP
have,VHB
cleared,VVN
the,AT0
decks,NN2
and,CJC
prepared,VVN-VVD
