ACET,NP0
AIDS,NN1
CARE,NN1-VVB
EDUCATION,NN1
AND,CJC
TRAINING,NN1
ANNUAL,AJ0
REVIEW,NN1
bringing,VVG
it,PNP
home,AV0
Contents,NN2
Chairman,NN1
report,NN1
Director,NN1
report,NN1
London,NP0
Home,NN1
Care,NN1-VVB
ACET,NP0
Scotland,NP0
ACET,NP0
education,NN1
ACET,NP0
overseas,AV0
Financial,AJ0
report,NN1
ACET,NP0
offices,NN2
and,CJC
personnel,NN2
CHAIRMAN,NN1
REPORT,NN1
ACET,NP0
MEETING,VVG
THE,AT0
CHALLENGE,NN1
OF,PRF
AIDS,NN1
The,AT0
last,ORD
months,NN2
have,VHB
seen,VVN
further,AJC
dramatic,AJ0
growth,NN1
for,PRP
ACET,NP0
at,PRP
home,NN1
and,CJC
overseas,AV0
After,CJS
only,AV0
years,NN2
we,PNP
are,VBB
now,AV0
caring,VVG
for,PRP
one,PNI-CRD
in,PRP
of,PRF
those,DT0
dying,VVG-AJ0
with,PRP
AIDS,NN1
in,PRP
the,AT0
UK,NP0
The,AT0
growing,AJ0
number,NN1
of,PRF
men,NN2
women,NN2
and,CJC
children,NN2
with,PRP
AIDS,NN1
and,CJC
the,AT0
fact,NN1
that,CJT
people,NN0
with,PRP
the,AT0
disease,NN1
now,AV0
survive,VVB
longer,AV0
have,VHB
made,VVN
ever,AV0
more,AV0
pressing,AJ0
demands,NN2
on,PRP
our,DPS
Home,NN1
Care,NN1-VVB
teams,NN2
In,PRP
the,AT0
schools,NN2
the,AT0
needs,NN2
for,PRP
AIDS,NN1
education,NN1
has,VHZ
never,AV0
been,VBN
greater,AJC
To,TO0
meet,VVI
the,AT0
challenge,NN1
we,PNP
have,VHB
strengthened,VVN
our,DPS
management,NN1
team,NN1-VVB
to,TO0
provide,VVI
the,AT0
foundation,NN1
for,PRP
further,AV0
soundly,AV0
based,VVN
growth,NN1
It,PNP
is,VBZ
now,AV0
more,DT0
than,CJS
ever,AV0
clear,VVB
that,CJT
every,AT0
section,NN1
of,PRF
society,NN1
needs,VVZ
to,TO0
be,VBI
involved,AJ0
in,PRP
responding,VVG
to,PRP
AIDS,NN1
including,PRP
the,AT0
churches,NN2
ACET,NP0
is,VBZ
a,AT0
Christian,AJ0
initiative,NN1
supported,VVN
by,PRP
all,DT0
denominations,NN2
It,PNP
is,VBZ
the,AT0
churches,NN2
that,CJT
provide,VVB
our,DPS
volunteers,NN2
without,PRP
their,DPS
support,NN1
we,PNP
would,VM0
not,XX0
be,VBI
able,AJ0
to,TO0
provide,VVI
a,AT0
service,NN1
at,PRP
all,DT0
The,AT0
work,NN1
they,PNP
do,VDB
is,VBZ
an,AT0
inspiring,AJ0
example,NN1
of,PRF
what,DTQ
loving,AJ0
community,NN1
care,NN1
is,VBZ
all,DT0
about,AVP
Governmental,AJ0
organisations,NN2
support,VVB
us,PNP
financially,AV0
So,AV0
do,VDB
companies,NN2
and,CJC
trusts,NN2
and,CJC
churches,NN2
and,CJC
individuals,NN2
We,PNP
thank,VVB
them,PNP
AIDS,NN1
is,VBZ
here,AV0
to,TO0
stay,VVI
In,PRP
we,PNP
shall,VM0
need,VVI
support,NN1-VVB
even,AV0
more,AV0
Every,AT0
donation,NN1
does,VDZ
help,VVI
That,DT0
help,NN1
