AMNESTY,NN1
Journal,NN1
of,PRF
the,AT0
British,AJ0
Section,NN1
of,PRF
Amnesty,NN1
International,AJ0
No,NN1
AMNESTY,NN1
INTERNATIONAL,AJ0
YEARS,NN2
OF,PRF
STRUGGLE,NN1
FOR,PRP
HUMAN,AJ0
RIGHTS,NN2
CONTENTS,NN2
REGULARS,NN2
International,AJ0
News,NN1
Home,NN1
News,NN1
Prisoner,NN1
Letter,NN1
Writing,NN1-VVG
Campaign,NN1-VVB
Group,NN1
News,NN1
Letters,NN2
FEATURES,NN2
Global,AJ0
Warning,NN1
By,PRP
Norma,NP0
Johnston,NP0
Freedom,NN1
Come,VVB
Do,VDB
Forget,VVI
to,TO0
Write,VVI
Team,NN1-VVB
Work,NN1-VVB
By,PRP
Michael,NP0
Crowley,NP0
US,NP0
Death,NN1
Penalty,NN1
Back,AJ0-NN1
Yard,NN1
Blues,NN2
By,PRP
Piers,NN2
Bannister,NN1
Sri,NP0
Lanka,NP0
Paradise,NN1
in,PRP
Turmoil,NN1
By,PRP
Peter,NP0
Nicholls,NP0
Morocco,NP0
Speaking,VVG
in,PRP-AVP
Shadows,NN2
By,PRP
Dan,NP0
Jones,NP0
South,NP0
Africa,NP0
Righting,VVG
the,AT0
Record,NN1
By,PRP
Brian,NP0
Dooley,NP0
Refugees,NN2
Jumping,VVG
the,AT0
Hurdles,NN2
By,PRP
Jan,NP0
Shaw,NP0
Josef,VVB
Beran,NP0-NN1
of,PRF
AI,NN1
earliest,AJS
releases,NN2-VVZ
Page,NN1
inmates,NN2
of,PRF
America,NP0
death,NN1
row,NN1-VVB
Page,NN1
The,AT0
Oufkir,NN1-NP0
family,NN1
released,VVN
in,PRP
February,NP0
Page,NN1
Billy,NP0
Connolly,NP0
and,CJC
the,AT0
groups,NN2
break,VVB
out,AVP
Page,NN1
Amnesty,NN1
International,AJ0
is,VBZ
a,AT0
worldwide,AJ0
human,AJ0-NN1
rights,NN2
movement,NN1
which,DTQ
works,VVZ
impartially,AV0
for,PRP
the,AT0
release,NN1
of,PRF
prisoners,NN2
of,PRF
conscience,NN1
men,NN2
women,NN2
and,CJC
children,NN2
detained,VVN
anywhere,AV0
for,PRP
their,DPS
beliefs,NN2
colour,NN1-VVB
ethnic,AJ0
origin,NN1
sex,NN1
religion,NN1
or,CJC
language,NN1
provided,CJS
they,PNP
have,VHB
neither,AV0
used,VVN
nor,CJC
advocated,VVN
the,AT0
use,NN1
of,PRF
violence,NN1
Amnesty,NN1
International,AJ0
opposes,VVZ
torture,NN1
and,CJC
the,AT0
death,NN1
penalty,NN1
in,PRP
all,DT0
cases,NN2
without,PRP
reservation,NN1
and,CJC
advocates,VVZ
fair,AJ0
and,CJC
prompt,AJ0
trials,NN2
for,PRP
all,DT0
political,AJ0
prisoners,NN2
Amnesty,NN1
International,AJ0
is,VBZ
independent,AJ0
of,PRF
all,DT0
governments,NN2
political,AJ0
factions,NN2
ideologies,NN2
economic,AJ0
interests,NN2
and,CJC
religious,AJ0
creeds,NN2
It,PNP
has,VHZ
formal,AJ0
relations,NN2
with,PRP
the,AT0
United,AJ0
Nations,NN2
ECOSOC,NP0
UNESCO,NP0
the,AT0
Council,NN1
of,PRF
Europe,NP0
the,AT0
Organisation,NN1
of,PRF
American,AJ0
States,NP0
and,CJC
the,AT0
Organisation,NN1
of,PRF
African,AJ0
Unity,NN1
Amnesty,NN1
International,AJ0
was,VBD
the,AT0
recipient,NN1
of,PRF
the,AT0
Nobel,NP0
Prize,NN1
for,PRP
Peace,NN1
CLASSIFIED,AJ0
ADS,NN2
NATURAL,AJ0
FRIENDS,NN2
is,VBZ
a,AT0
unique,AJ0
agency,NN1
If,CJS
you,PNP
seek,VVB
other,AJ0
sincere,AJ0
people,NN0
who,PNQ
share,VVB
your,DPS
important,AJ0
concerns,NN2
there,EX0
is,VBZ
a,AT0
very,AV0
good,AJ0
chance,NN1
that,CJT
we,PNP
can,VM0
help,VVI
For,PRP
details,NN2
please,AV0
send,VVB
a,AT0
stamped,AJ0
addressed,AJ0
envelope,NN1
to,PRP
PENUMBRA,NP0-NN1
a,AT0
new,AJ0
fiction,NN1
poetry,NN1
magazine,NN1
is,VBZ
now,AV0
on,PRP
sale,NN1
price,NN1-VVB
70p,NN0
from,PRP
Dave,NP0
Leggett,NP0
NEWS,NN1
AFRICA,NP0
Malawi,NP0
prisoners,NN2
formerly,AV0
featured,VVN
in,PRP
the,AT0
Letter,NN1
Writing,NN1-VVG
Campaign,NN1-VVB
Thoza,NP0
Khonje,NP0
and,CJC
George,NP0
Mtafu,NP0
were,VBD
among,PRP
at,PRP
least,AV0
political,AJ0
prisoners,NN2
released,VVN
in,PRP
Malawi,NP0
between,PRP
January,NP0
and,CJC
March,NP0
this,DT0
year,NN1
all,DT0
of,PRF
them,PNP
detainees,NN2
held,VVN
without,PRP
charge,NN1
or,CJC
trial,NN1
It,PNP
is,VBZ
not,XX0
yet,AV0
clear,AJ0
how,AVQ
many,DT0
of,PRF
the,AT0
almost,AV0
other,AJ0
prisoners,NN2
freed,VVN-VVD
at,PRP
the,AT0
same,DT0
time,NN1
were,VBD
held,VVN
for,PRP
political,AJ0
reasons,NN2
Thoza,NP0-NN1
Khonje,NP0
a,AT0
area,NN1
sugar,NN1
company,NN1
manager,NN1
was,VBD
arrested,VVN
on,PRP
February,NP0
reportedly,AV0
after,PRP
being,VBG
overheard,VVN
criticizing,VVG-AJ0
policy,NN1
decisions,NN2
by,PRP
Hastings,NP0
Kamazu,NP0
Banda,NP0
George,NP0
Mtafu,NP0
Malawi,NP0
only,AJ0
neurosurgeon,NN1
was,VBD
arrested,VVN
the,AT0
same,DT0
month,NN1
after,PRP
refusing,VVG
to,TO0
apologise,VVI
for,PRP
challenging,VVG-AJ0
public,AJ0-NN1
criticisms,NN2
of,PRF
northern,AJ0
Malawians,NN2
made,VVN
by,PRP
Banda,NP0
Other,AJ0
northern,AJ0
Malawians,NN2
arrested,VVN
between,PRP
February,NP0
and,CJC
May,NP0
are,VBB
thought,VVN
to,TO0
be,VBI
among,PRP
those,DT0
set,VVB
free,AJ0
Others,NN2
