So,AV0
you,PNP
want,VVB
to,TO0
be,VBI
an,AT0
Actor,NN1
Everyone,PNI
who,PNQ
wants,VVZ
to,TO0
act,VVI
professionally,AV0
should,VM0
try,VVI
to,TO0
see,VVI
as,AV0
much,DT0
drama,NN1
as,CJS
they,PNP
possibly,AV0
can,VM0
and,CJC
this,DT0
means,VVZ
in,PRP
the,AT0
broadest,AJS
sense,NN1
watching,VVG
television,NN1
cinema,NN1
visiting,VVG
the,AT0
theatre,NN1
and,CJC
looking,VVG
at,PRP
the,AT0
actor,NN1
work,NN1-VVB
carefully,AV0
and,CJC
analytically,AV0
It,PNP
is,VBZ
also,AV0
important,AJ0
that,CJT
you,PNP
try,VVB
and,CJC
evaluate,VVB
the,AT0
dramatic,AJ0
experience,NN1
of,PRF
these,DT0
different,AJ0
forms,NN2
of,PRF
presentation,NN1
this,DT0
is,VBZ
worthwhile,AJ0
because,CJS
it,PNP
will,VM0
make,VVI
you,PNP
think,VVI
about,PRP
the,AT0
different,AJ0
ways,NN2
in,PRP
which,DTQ
an,AT0
actor,NN1
can,VM0
work,VVI
and,CJC
the,AT0
various,AJ0
ways,NN2
in,PRP
which,DTQ
his,DPS
skills,NN2
are,VBB
used,VVN-AJ0
Clearly,AV0
there,EX0
is,VBZ
a,AT0
difference,NN1
in,PRP
scale,NN1
and,CJC
dimension,NN1
between,PRP
the,AT0
stage,NN1
the,AT0
television,NN1
screen,NN1
and,CJC
the,AT0
cinema,NN1
screen,NN1
which,DTQ
demand,VVB-NN1
changes,NN2
in,PRP
direction,NN1
and,CJC
in,PRP
acting,VVG-AJ0
technique,NN1
of,PRF
the,AT0
things,NN2
you,PNP
will,VM0
notice,VVI
when,CJS
watching,VVG
the,AT0
television,NN1
is,VBZ
that,CJT
are,VBB
used,VVN
very,AV0
effectively,AV0
and,CJC
so,AV0
it,PNP
is,VBZ
of,PRF
vital,AJ0
importance,NN1
that,CJT
the,AT0
actor,NN1
has,VHZ
absolute,AJ0
control,NN1
over,PRP-AVP
face,NN1
and,CJC
expression,NN1
You,PNP
should,VM0
also,AV0
look,VVI
at,PRP
the,AT0
ways,NN2
in,PRP
which,DTQ
the,AT0
physical,AJ0
movements,NN2
of,PRF
the,AT0
actor,NN1
are,VBB
organised,VVN
to,TO0
suit,VVI
the,AT0
restraints,NN2
of,PRF
the,AT0
small,AJ0
screen,NN1
When,CJS
we,PNP
turn,VVB
to,PRP
the,AT0
theatre,NN1
the,AT0
question,NN1
of,PRF
scale,NN1
is,VBZ
also,AV0
significant,AJ0
The,AT0
theatre,NN1
is,VBZ
larger,AJC
than,CJS
life,NN1
not,XX0
in,PRP
terms,NN2
of,PRF
physical,AJ0
scale,NN1
but,CJC
because,CJS
movements,NN2
and,CJC
speech,NN1
are,VBB
comparatively,AV0
emphatic,AJ0
and,CJC
intense,AJ0
even,AV0
when,CJS
a,AT0
play,NN1
simulates,VVZ
everyday,AJ0
natural,AJ0
surroundings,NN2
Some,DT0
people,NN0
find,VVB
this,DT0
makes,VVZ
theatre,NN1
less,AV0
believable,AJ0
less,AV0
true,AJ0
to,PRP
their,DPS
own,DT0
experience,NN1
and,CJC
therefore,AV0
less,AV0
convincing,AJ0
than,CJS
the,AT0
more,AV0
restrained,AJ0
performances,NN2
seen,VVN
on,PRP
television,NN1
and,CJC
cinema,NN1
Theatre,NN1
invites,VVZ
you,PNP
to,TO0
give,VVI
your,DPS
full,AJ0
attention,NN1
to,PRP
what,DTQ
is,VBZ
happening,VVG
on,PRP
stage,NN1
the,AT0
theatrical,AJ0
experience,NN1
is,VBZ
a,AT0
very,AV0
concentrated,AJ0
one,PNI
and,CJC
you,PNP
as,PRP
a,AT0
member,NN1
of,PRF
the,AT0
audience,NN1
are,VBB
vitally,AV0
connected,VVN
to,PRP
what,DTQ
is,VBZ
going,VVG
on,AVP
As,PRP
part,NN1
of,PRF
the,AT0
audience,NN1
you,PNP
are,VBB
as,AV0
much,AV0
a,AT0
part,NN1
of,PRF
the,AT0
entertainment,NN1
as,PRP
the,AT0
performance,NN1
itself,PNX
and,CJC
this,DT0
is,VBZ
something,PNI
that,CJT
dramatists,NN2
are,VBB
aware,AJ0
of,PRF
and,CJC
have,VHB
always,AV0
written,VVN
for,PRP
Sometimes,AV0
you,PNP
will,VM0
be,VBI
directly,AV0
addressed,VVN
by,PRP
the,AT0
characters,NN2
this,DT0
is,VBZ
something,PNI
which,DTQ
happened,VVD
a,AT0
great,AJ0
deal,NN1
in,PRP
Greek,NN1-AJ0
and,CJC
Elizabethan,AJ0
theatre,NN1
for,PRP
example,NN1
look,VVB-NN1
at,PRP
the,AT0
speech,NN1
by,PRP
Chorus,NN1
in,PRP
Act,NN1
scene,NN1
of,PRF
Henry,NP0
which,DTQ
draws,VVZ
the,AT0
audience,NN1
into,PRP
the,AT0
atmosphere,NN1
before,PRP
a,AT0
battle,NN1
enormously,AV0
effectively,AV0
It,PNP
is,VBZ
