states,NP0
religions,NN2
and,CJC
ruling,AJ0
ideas,NN2
catholic,AJ0
nationalists,NN2
and,CJC
protestant,AJ0
loyalists,NN2
today,AV0
states,NP0
and,CJC
religious,AJ0
institutions,NN2
the,AT0
chief,AJ0-NN1
purpose,NN1
of,PRF
the,AT0
chapter,NN1
is,VBZ
to,TO0
outline,VVI
how,AVQ
the,AT0
opposing,AJ0
groups,NN2
in,PRP
ireland,NP0
developed,VVD
their,DPS
dominant,AJ0
beliefs,NN2
in,PRP
the,AT0
context,NN1
of,PRF
the,AT0
new,AJ0
states,NN2
of,PRF
ireland,NP0
and,CJC
moulded,VVD-VVN
the,AT0
states,NN2
to,TO0
support,VVI
them,PNP
strengthening,VVG
antagonisms,NN2
between,PRP
the,AT0
groups,NN2
what,DTQ
changed,VVD
with,PRP
the,AT0
partition,NN1
of,PRF
ireland,NP0
in,PRP
was,VBD
that,CJT
the,AT0
dominant,AJ0
alliances,NN2
were,VBD
internally,AV0
reorganized,VVN
in,PRP
particular,AJ0
the,AT0
protestant,AJ0-NN1
bloc,NN1
lost,VVD
the,AT0
southern,AJ0
protestant,AJ0-NN1
landowning,AJ0
gentry,NN0
the,AT0
alliances,NN2
were,VBD
ascribed,VVN
territories,NN2
in,PRP
which,DTQ
to,TO0
produce,VVI
their,DPS
social,AJ0
structures,NN2
political,AJ0
institutions,NN2
coercive,AJ0
bodies,NN2
informal,AJ0
and,CJC
interpersonal,AJ0
networks,NN2
of,PRF
maintaining,VVG
influence,NN1-VVB
and,CJC
more,AV0
clearly,AV0
defined,VVN-VVD
hegemonic,AJ0
cultures,NN2
the,AT0
societies,NN2
gave,VVD
expression,NN1
to,PRP
their,DPS
own,DT0
dominant,AJ0
interests,NN2
as,AV0
far,AV0
as,CJS
possible,AJ0
unhindered,AJ0
by,PRP
each,DT0
other,NN1
interference,NN1
the,AT0
process,NN1
was,VBD
assisted,VVN
in,PRP
the,AT0
north,NN1
by,PRP
the,AT0
of,PRF
britain,NP0
from,PRP
internal,AJ0
ulster,NP0
